2023-04-17 16:25:55,354 - lr:0.001,weight_decay:0.01,batch_size:40
2023-04-17 16:25:55,354 - FullConnect(
  (linear1): Linear(in_features=33, out_features=128, bias=True)
  (linear2): Linear(in_features=128, out_features=64, bias=True)
  (linear3): Linear(in_features=64, out_features=40, bias=True)
  (linear4): Linear(in_features=40, out_features=2, bias=True)
  (relu): ReLU()
)
2023-04-17 16:25:55,354 - This is for user0
2023-04-17 16:26:06,506 - Epoch:0/150,Train Accuracy:58.27930450439453%
2023-04-17 16:26:08,613 - Epoch:1/150,Train Accuracy:59.945220947265625%
2023-04-17 16:26:10,730 - Epoch:2/150,Train Accuracy:60.671566009521484%
2023-04-17 16:26:12,871 - Epoch:3/150,Train Accuracy:61.78968811035156%
2023-04-17 16:26:15,239 - Epoch:4/150,Train Accuracy:62.344417572021484%
2023-04-17 16:26:17,419 - Epoch:5/150,Train Accuracy:62.83153533935547%
2023-04-17 16:26:19,637 - Epoch:6/150,Train Accuracy:63.20771026611328%
2023-04-17 16:26:21,800 - Epoch:7/150,Train Accuracy:63.66535949707031%
2023-04-17 16:26:23,975 - Epoch:8/150,Train Accuracy:64.23395538330078%
2023-04-17 16:26:26,288 - Epoch:9/150,Train Accuracy:64.6326675415039%
2023-04-17 16:26:28,489 - Epoch:10/150,Train Accuracy:65.23246765136719%
2023-04-17 16:26:30,810 - Epoch:11/150,Train Accuracy:65.3416748046875%
2023-04-17 16:26:33,223 - Epoch:12/150,Train Accuracy:65.6710433959961%
2023-04-17 16:26:35,465 - Epoch:13/150,Train Accuracy:66.0316162109375%
2023-04-17 16:26:37,918 - Epoch:14/150,Train Accuracy:66.32804870605469%
2023-04-17 16:26:40,488 - Epoch:15/150,Train Accuracy:66.64008331298828%
2023-04-17 16:26:42,894 - Epoch:16/150,Train Accuracy:66.75796508789062%
2023-04-17 16:26:45,254 - Epoch:17/150,Train Accuracy:67.09253692626953%
2023-04-17 16:26:47,701 - Epoch:18/150,Train Accuracy:67.47044372558594%
2023-04-17 16:26:50,132 - Epoch:19/150,Train Accuracy:67.6767349243164%
2023-04-17 16:26:52,675 - Epoch:20/150,Train Accuracy:67.98356628417969%
2023-04-17 16:26:55,197 - Epoch:21/150,Train Accuracy:68.17771911621094%
2023-04-17 16:26:57,571 - Epoch:22/150,Train Accuracy:68.3944091796875%
2023-04-17 16:26:59,991 - Epoch:23/150,Train Accuracy:68.52616119384766%
2023-04-17 16:27:02,288 - Epoch:24/150,Train Accuracy:68.83126068115234%
2023-04-17 16:27:04,741 - Epoch:25/150,Train Accuracy:68.98900604248047%
2023-04-17 16:27:07,284 - Epoch:26/150,Train Accuracy:69.0514144897461%
2023-04-17 16:27:09,671 - Epoch:27/150,Train Accuracy:69.21610260009766%
2023-04-17 16:27:11,901 - Epoch:28/150,Train Accuracy:69.47093200683594%
2023-04-17 16:27:14,137 - Epoch:29/150,Train Accuracy:69.7049560546875%
2023-04-17 16:27:16,342 - Epoch:30/150,Train Accuracy:70.02738952636719%
2023-04-17 16:27:18,766 - Epoch:31/150,Train Accuracy:70.14527130126953%
2023-04-17 16:27:21,098 - Epoch:32/150,Train Accuracy:70.20247650146484%
2023-04-17 16:27:23,451 - Epoch:33/150,Train Accuracy:70.4226303100586%
2023-04-17 16:27:26,049 - Epoch:34/150,Train Accuracy:70.58211517333984%
2023-04-17 16:27:28,271 - Epoch:35/150,Train Accuracy:70.60292053222656%
2023-04-17 16:27:30,553 - Epoch:36/150,Train Accuracy:70.89414978027344%
2023-04-17 16:27:32,794 - Epoch:37/150,Train Accuracy:70.7901382446289%
2023-04-17 16:27:35,166 - Epoch:38/150,Train Accuracy:71.03109741210938%
2023-04-17 16:27:37,511 - Epoch:39/150,Train Accuracy:71.1611099243164%
