2023-04-17 16:11:54,922 - lr:0.001,weight_decay:0.01,batch_size:40
2023-04-17 16:11:54,923 - FullConnect(
  (linear1): Linear(in_features=33, out_features=128, bias=True)
  (linear2): Linear(in_features=128, out_features=64, bias=True)
  (linear3): Linear(in_features=64, out_features=40, bias=True)
  (linear4): Linear(in_features=40, out_features=2, bias=True)
  (relu): ReLU()
)
2023-04-17 16:11:54,923 - This is for user0
2023-04-17 16:12:05,672 - Epoch:0/100,Train Accuracy:58.291439056396484%
2023-04-17 16:12:07,821 - Epoch:1/100,Train Accuracy:59.992027282714844%
2023-04-17 16:12:09,934 - Epoch:2/100,Train Accuracy:60.81024932861328%
2023-04-17 16:12:12,107 - Epoch:3/100,Train Accuracy:61.75502014160156%
2023-04-17 16:12:14,271 - Epoch:4/100,Train Accuracy:62.342681884765625%
2023-04-17 16:12:16,394 - Epoch:5/100,Train Accuracy:62.696319580078125%
2023-04-17 16:12:18,663 - Epoch:6/100,Train Accuracy:63.19904327392578%
2023-04-17 16:12:21,142 - Epoch:7/100,Train Accuracy:63.65322494506836%
2023-04-17 16:12:23,402 - Epoch:8/100,Train Accuracy:64.20275115966797%
2023-04-17 16:12:25,865 - Epoch:9/100,Train Accuracy:64.59626007080078%
2023-04-17 16:12:28,398 - Epoch:10/100,Train Accuracy:64.90829467773438%
2023-04-17 16:12:30,896 - Epoch:11/100,Train Accuracy:65.13365173339844%
2023-04-17 16:12:33,316 - Epoch:12/100,Train Accuracy:65.44222259521484%
2023-04-17 16:12:35,705 - Epoch:13/100,Train Accuracy:65.92760467529297%
2023-04-17 16:12:38,083 - Epoch:14/100,Train Accuracy:66.11829376220703%
2023-04-17 16:12:40,285 - Epoch:15/100,Train Accuracy:66.19457244873047%
2023-04-17 16:12:42,617 - Epoch:16/100,Train Accuracy:66.62968444824219%
2023-04-17 16:12:44,905 - Epoch:17/100,Train Accuracy:66.83077239990234%
2023-04-17 16:12:47,102 - Epoch:18/100,Train Accuracy:67.18267822265625%
2023-04-17 16:12:49,380 - Epoch:19/100,Train Accuracy:67.26935577392578%
2023-04-17 16:12:51,663 - Epoch:20/100,Train Accuracy:67.6541976928711%
2023-04-17 16:12:53,966 - Epoch:21/100,Train Accuracy:67.86741638183594%
2023-04-17 16:12:56,159 - Epoch:22/100,Train Accuracy:68.00956726074219%
2023-04-17 16:12:58,384 - Epoch:23/100,Train Accuracy:68.25052642822266%
2023-04-17 16:13:00,701 - Epoch:24/100,Train Accuracy:68.4186782836914%
2023-04-17 16:13:03,157 - Epoch:25/100,Train Accuracy:68.53829193115234%
2023-04-17 16:13:05,448 - Epoch:26/100,Train Accuracy:68.85379791259766%
2023-04-17 16:13:07,790 - Epoch:27/100,Train Accuracy:69.22476959228516%
2023-04-17 16:13:10,284 - Epoch:28/100,Train Accuracy:69.19356536865234%
2023-04-17 16:13:12,514 - Epoch:29/100,Train Accuracy:69.51599884033203%
2023-04-17 16:13:14,881 - Epoch:30/100,Train Accuracy:69.64948272705078%
2023-04-17 16:13:17,180 - Epoch:31/100,Train Accuracy:69.78643035888672%
2023-04-17 16:13:19,509 - Epoch:32/100,Train Accuracy:69.80896759033203%
2023-04-17 16:13:21,798 - Epoch:33/100,Train Accuracy:70.08113098144531%
2023-04-17 16:13:24,264 - Epoch:34/100,Train Accuracy:70.23887634277344%
2023-04-17 16:13:26,927 - Epoch:35/100,Train Accuracy:70.40010070800781%
2023-04-17 16:13:29,224 - Epoch:36/100,Train Accuracy:70.58384704589844%
2023-04-17 16:13:31,446 - Epoch:37/100,Train Accuracy:70.62718963623047%
2023-04-17 16:13:33,683 - Epoch:38/100,Train Accuracy:70.74333190917969%
2023-04-17 16:13:35,904 - Epoch:39/100,Train Accuracy:71.03976440429688%
