user,test_acc,auc
7,67.57575988769531%,0.6780260895944988
9,70.60606384277344%,0.7124077257558904
12,52.878787994384766%,0.5404489837192841
15,49.84848403930664%,0.5128425523308727
16,49.39393997192383%,0.5098594397815756
20,65.30303192138672%,0.6415714430174941
21,51.51515197753906%,0.4994438264738599
23,55.90909194946289%,0.5528870462129639
29,60.30303192138672%,0.5924764890282131
35,60.45454406738281%,0.5930326625543533
