user,test_acc,auc
7,87.2727279663086%,0.8706643745575893
9,93.63636016845703%,0.9366973404793205
12,71.66666412353516%,0.7177166548690463
15,69.8484878540039%,0.6985033876023865
16,66.21212005615234%,0.6628071594701183
20,80.45454406738281%,0.8029628880574377
21,72.8787841796875%,0.7280311457174639
23,71.66666412353516%,0.7130650217413288
29,74.09091186523438%,0.7414804328041258
35,68.78787994384766%,0.6853069066639701
