user,test_acc,auc
7,61.06060791015625%,0.6117403175245223
9,62.878787994384766%,0.6238750126403074
12,54.09090805053711%,0.5318535746789361
15,55.0%,0.5388310243705127
16,53.33333206176758%,0.5208817878450804
20,64.8484878540039%,0.6373748609566185
21,53.6363639831543%,0.5228031145717464
23,53.93939208984375%,0.5289715845889372
29,56.51515197753906%,0.5521791889978764
35,56.51515197753906%,0.5512690868641925
