user,test_acc,auc
7,63.030303955078125%,0.6188694509050461
9,70.45454406738281%,0.6952674689048437
12,55.15151596069336%,0.5381737283850744
15,57.57575607299805%,0.5629487309131358
16,58.48484802246094%,0.5720497522499748
20,62.272727966308594%,0.6098189907978562
21,48.48484802246094%,0.500960663363333
23,47.878787994384766%,0.4952978056426332
29,47.878787994384766%,0.4952978056426332
35,47.878787994384766%,0.4952978056426332
