user,test_acc,auc
7,57.878787994384766%,0.5867125088482152
9,72.42424011230469%,0.7159470118313278
12,52.878787994384766%,0.5136515320052584
15,51.66666793823242%,0.5
16,51.66666793823242%,0.5
20,51.66666793823242%,0.5
21,51.66666793823242%,0.5
23,51.66666793823242%,0.5
29,51.66666793823242%,0.5
35,51.66666793823242%,0.5
