user,test_acc,auc
7,68.78787994384766%,0.6866214986348468
9,65.1515121459961%,0.6590150672464354
12,56.66666793823242%,0.5756901607847102
15,53.33333206176758%,0.5462635251289312
16,49.69696807861328%,0.5107695419152594
20,65.1515121459961%,0.6401051673576701
21,51.3636360168457%,0.5263929618768328
23,56.66666793823242%,0.5773081201334817
29,55.45454406738281%,0.5660835271513803
35,48.33333206176758%,0.4995955101628072
