user,test_acc,auc
7,65.0%,0.6474365456567904
9,48.48484802246094%,0.5007584184447366
12,48.33333206176758%,0.5
15,48.33333206176758%,0.5
16,48.33333206176758%,0.5
20,48.33333206176758%,0.5
21,48.030303955078125%,0.49686520376175547
23,48.33333206176758%,0.4995955101628072
29,48.181819915771484%,0.49812923450298313
35,48.030303955078125%,0.49686520376175547
