user,test_acc,auc
7,62.727272033691406%,0.6247345535443423
9,69.8484878540039%,0.6886945090504601
12,58.48484802246094%,0.5741733238952371
15,53.6363639831543%,0.5235109717868338
16,51.51515197753906%,0.49853372434017595
20,49.39393997192383%,0.5094549499443827
21,48.48484802246094%,0.5011629082819293
23,47.878787994384766%,0.4952978056426332
29,47.878787994384766%,0.49519668318333504
35,47.57575607299805%,0.4920618869450905
