user,test_acc,auc
7,88.33333587646484%,0.8833552431995145
9,91.81818389892578%,0.9179896855091516
12,72.8787841796875%,0.7270199211244818
15,71.21212005615234%,0.7103852765699261
16,66.06060791015625%,0.6582060875720499
20,80.60606384277344%,0.804631408635858
21,74.24242401123047%,0.7404186469814945
23,72.2727279663086%,0.7185256345434321
29,73.93939208984375%,0.7369804833653555
35,68.63636016845703%,0.6824249165739711
