user,test_acc,auc
7,66.21212005615234%,0.6622004247143289
9,69.8484878540039%,0.7053797148346648
12,52.878787994384766%,0.5427748002831428
15,47.878787994384766%,0.4952978056426332
16,48.33333206176758%,0.49979775508140356
20,47.878787994384766%,0.4950955607240368
21,48.33333206176758%,0.4989887754070179
23,51.51515197753906%,0.5291738295075336
29,53.6363639831543%,0.5486904641520882
35,48.48484802246094%,0.501466275659824
