user,test_acc,auc
7,83.18181610107422%,0.8282435028819901
9,93.93939208984375%,0.9382141773687936
12,72.1212158203125%,0.7162503792092224
15,67.7272720336914%,0.6748407321266054
16,67.57575988769531%,0.6726665992516938
20,81.96969604492188%,0.8183335018707657
21,75.75757598876953%,0.7531600768530691
23,70.90908813476562%,0.7034078268783497
29,73.03030395507812%,0.7249469107088684
35,67.57575988769531%,0.670340782687835
