user,test_acc,auc
7,86.96969604492188%,0.8685408029123269
9,91.21212005615234%,0.9139447871372233
12,71.66666412353516%,0.7146829810901001
15,69.8484878540039%,0.694862979067651
16,65.45454406738281%,0.6543634341187177
20,80.75757598876953%,0.8068055415107696
21,73.18181610107422%,0.7278289007988675
23,70.30303192138672%,0.6983517039134393
29,72.57575988769531%,0.7237840024269391
35,65.75757598876953%,0.6558802710081909
