user,test_acc,auc
7,85.90908813476562%,0.8581757508342603
9,91.96969604492188%,0.920568308221256
12,72.2727279663086%,0.7223682879967641
15,69.39393615722656%,0.6922843563555465
16,65.30303192138672%,0.6507735868136313
20,80.0%,0.7981595712407726
21,73.93939208984375%,0.7353625240165841
23,69.09091186523438%,0.6872282333906361
29,73.03030395507812%,0.7282839518657094
35,67.2727279663086%,0.6700374153099403
