user,test_acc,auc
7,80.75757598876953%,0.8036707452725249
9,88.33333587646484%,0.8834563656588128
12,62.57575607299805%,0.6284255233087268
15,56.66666793823242%,0.5698250581454142
16,67.8787841796875%,0.6711497623622207
20,81.51515197753906%,0.8112043684902417
21,58.6363639831543%,0.5820103144908485
23,65.90908813476562%,0.6552229750227525
29,69.69696807861328%,0.6891495601173021
35,64.8484878540039%,0.6431388411366163
