user,test_acc,auc
7,0.6484848260879517%,0.6468803721306502
9,0.7303030490875244%,0.722317726767115
12,0.5409091114997864%,0.5259884720396399
15,0.5287878513336182%,0.5134492870866619
16,0.5196969509124756%,0.5032359186975428
20,0.5181818008422852%,0.5015673981191222
21,0.48636364936828613%,0.5026291839417534
23,0.4787878692150116%,0.4952978056426332
29,0.4787878692150116%,0.4952978056426332
35,0.4787878692150116%,0.49519668318333504
