user,test_acc,auc
7,82.42424011230469%,0.8249570229547982
9,89.8484878540039%,0.8996359591465265
12,69.8484878540039%,0.7000202244918596
15,68.48484802246094%,0.6836889473151987
16,65.1515121459961%,0.6498129234502984
20,78.33333587646484%,0.781524926686217
21,74.24242401123047%,0.7407220143593892
23,68.33333587646484%,0.68191930427748
29,71.96969604492188%,0.7179188997876428
35,66.06060791015625%,0.6589139447871373
