user,test_acc,auc
7,79.54545593261719%,0.7903225806451614
9,92.2727279663086%,0.9218829001921327
12,63.787879943847656%,0.6388411366164426
15,57.57575607299805%,0.5804429163717262
16,56.818180084228516%,0.5737182728283952
20,59.54545593261719%,0.6065830721003135
21,51.818180084228516%,0.5097583173222773
23,60.30303192138672%,0.5936899585397917
29,70.60606384277344%,0.6993629285064213
35,66.81818389892578%,0.6596723632318738
