user,test_acc,auc
7,86.81818389892578%,0.8684902416826779
9,94.54545593261719%,0.9451916270603701
12,70.30303192138672%,0.7029022145818586
15,66.81818389892578%,0.6679644048943271
16,65.0%,0.6476387905753868
20,80.0%,0.7991707958337546
21,74.24242401123047%,0.7419354838709677
23,70.60606384277344%,0.7044190514713318
29,70.1515121459961%,0.7004247143290525
35,65.60606384277344%,0.6553240974820507
