user,test_acc,auc
7,72.8787841796875%,0.7290423703104459
9,89.24242401123047%,0.8909394276468803
12,57.727272033691406%,0.5811002123571646
15,61.66666793823242%,0.616493073111538
16,57.57575607299805%,0.5802406714531297
20,57.878787994384766%,0.5908585296794417
21,52.878787994384766%,0.5391343917484074
23,63.6363639831543%,0.6318131256952169
29,72.42424011230469%,0.7190818080695722
35,60.15151596069336%,0.6017291940539994
