user,test_acc,auc
7,68.93939208984375%,0.6875821619981798
9,73.03030395507812%,0.7324299726969359
12,66.36363983154297%,0.6599251693801194
15,57.42424392700195%,0.564516129032258
16,63.6363639831543%,0.6274648599453938
20,74.39393615722656%,0.7362220649206189
21,55.75757598876953%,0.5429264839720902
23,57.878787994384766%,0.5656790373141876
29,64.54545593261719%,0.6344423096369705
35,53.181819915771484%,0.515876226109819
