user,test_acc,auc
7,85.45454406738281%,0.8543836586105775
9,92.7272720336914%,0.9283041763575691
12,71.06060791015625%,0.7099302255030844
15,71.06060791015625%,0.705986449590454
16,68.78787994384766%,0.6844979269895843
20,82.57575988769531%,0.8235918697542725
21,74.8484878540039%,0.7459803822428961
23,69.69696807861328%,0.6952169076751947
29,73.18181610107422%,0.730458084740621
35,66.96969604492188%,0.6670037415309941
