user,test_acc,auc
7,87.2727279663086%,0.8702598847203964
9,93.63636016845703%,0.9347760137526544
12,70.30303192138672%,0.6957225199716858
15,68.63636016845703%,0.6831327737890587
16,66.21212005615234%,0.6577510365052077
20,84.09091186523438%,0.8396703407826878
21,74.54545593261719%,0.7418343614116696
23,71.66666412353516%,0.7105369602588736
29,73.48484802246094%,0.7297502275255334
35,67.8787841796875%,0.674689048437658
