user,test_acc,auc
7,77.7272720336914%,0.7739407422388513
9,92.42424011230469%,0.923955910607746
12,66.36363983154297%,0.6638689452927494
15,53.93939208984375%,0.5284659722924462
16,57.272727966308594%,0.5755890383254121
20,85.0%,0.848366872282334
21,55.0%,0.5518758216199818
23,67.42424011230469%,0.6687733845687128
29,67.42424011230469%,0.6648296086560825
35,68.03030395507812%,0.6736272626150268
