user,test_acc,auc
7,50.15151596069336%,0.5006067347557892
9,59.09090805053711%,0.5812518960461118
12,59.39393997192383%,0.5819597532611993
15,56.06060791015625%,0.5486904641520882
16,57.727272033691406%,0.5652239862473455
20,54.24242401123047%,0.5542521994134897
21,48.48484802246094%,0.5008595409040347
23,52.42424392700195%,0.5136009707756093
29,50.30303192138672%,0.5170391343917483
35,49.24242401123047%,0.5080897967438568
