user,test_acc,auc
7,86.51515197753906%,0.8657599352816261
9,91.51515197753906%,0.9151582566488017
12,70.60606384277344%,0.706441500657296
15,68.33333587646484%,0.68191930427748
16,68.18181610107422%,0.6803519061583577
20,79.54545593261719%,0.7946708463949843
21,74.54545593261719%,0.7442613004348265
23,69.8484878540039%,0.6975932854687026
29,70.60606384277344%,0.7055313985236121
35,66.81818389892578%,0.6662453230862575
