user,test_acc,auc
7,65.1515121459961%,0.653048842147841
9,62.57575607299805%,0.6334816462736375
12,52.878787994384766%,0.5422691879866518
15,50.90909194946289%,0.5236120942461321
16,48.030303955078125%,0.4966629588431591
20,70.60606384277344%,0.6964303771867733
21,53.6363639831543%,0.5222975022752553
23,56.212120056152344%,0.550055617352614
29,59.09090805053711%,0.5792294468601477
35,56.3636360168457%,0.5497016887450703
