user,test_acc,auc
7,86.66666412353516%,0.863788047325311
9,93.93939208984375%,0.9390231570431793
12,72.2727279663086%,0.7218626757002731
15,70.1515121459961%,0.6999191020325615
16,68.63636016845703%,0.6849529780564263
20,83.03030395507812%,0.8290019213267268
21,74.8484878540039%,0.7438568105976336
23,74.39393615722656%,0.7406714531297403
29,74.54545593261719%,0.7440590555162301
35,66.66666412353516%,0.6613408838102943
