user,test_acc,auc
7,81.21212005615234%,0.8126200829204167
9,92.1212158203125%,0.921023359288098
12,70.75757598876953%,0.708413388613611
15,68.03030395507812%,0.6792901203357266
16,65.1515121459961%,0.6498129234502984
20,82.2727279663086%,0.8200525836788352
21,71.66666412353516%,0.7129638992820306
23,66.66666412353516%,0.6630599656183638
29,71.81818389892578%,0.7162503792092223
35,67.57575988769531%,0.6722621094145009
