user,test_acc,auc
7,61.212120056152344%,0.6114875113762765
9,70.1515121459961%,0.6919304277480028
12,52.272727966308594%,0.5067752047729801
15,47.878787994384766%,0.49479219334614216
16,56.969696044921875%,0.5614318940236627
20,65.30303192138672%,0.6418748103953889
21,53.93939208984375%,0.5269491354029731
23,53.93939208984375%,0.5270502578622712
29,57.121212005615234%,0.5613813327940136
35,57.42424392700195%,0.5609768429568207
