user,test_acc,auc
7,64.24242401123047%,0.6477904742643341
9,66.96969604492188%,0.679037314187481
12,51.212120056152344%,0.5252300535949034
15,50.15151596069336%,0.5162807159470119
16,57.42424392700195%,0.5618869450905046
20,61.3636360168457%,0.6005157245424209
21,51.51515197753906%,0.49853372434017595
23,47.878787994384766%,0.4952978056426332
29,47.878787994384766%,0.4952978056426332
35,47.878787994384766%,0.4952978056426332
