user,test_acc,auc
7,85.75757598876953%,0.857518454848822
9,92.57575988769531%,0.9258266761047628
12,70.0%,0.698351703913439
15,65.90908813476562%,0.6533016482960866
16,64.24242401123047%,0.6351501668520578
20,79.54545593261719%,0.7962888057437557
21,71.21212005615234%,0.7126099706744868
23,66.81818389892578%,0.6670543027606433
29,66.81818389892578%,0.6660430781676612
35,63.787879943847656%,0.6341895034887248
