user,test_acc,auc
0,57.022743225097656%,0.5702274183215887
1,57.324363708496094%,0.5732436472346787
2,52.12257385253906%,0.5212257316719792
3,55.63761901855469%,0.5563761955366631
4,61.165313720703125%,0.6116531537721588
5,50.68655776977539%,0.506865570435667
6,58.24892807006836%,0.5824892871055707
7,56.095458984375%,0.560954606962726
8,51.586181640625%,0.5158618258724005
9,53.1407356262207%,0.531407368142062
