user,test_acc,auc
0,56.30205154418945%,0.5630204996796926
1,50.584320068359375%,0.5058431852153825
2,53.86119842529297%,0.538611996522747
3,48.58660888671875%,0.4858660998937301
4,51.11996841430664%,0.5111996701937611
5,48.34717559814453%,0.4834717748770978
6,42.56914520263672%,0.4256914686404363
7,48.388484954833984%,0.48388485668593917
8,50.24673843383789%,0.5024673951357067
9,50.29817199707031%,0.5029817121653857
