2023-04-22 19:49:39,381 - lr:0.0001,weight_decay:0.1,batch_size:20
2023-04-22 19:49:39,381 - FNN(
  (input): Linear(in_features=39, out_features=64, bias=True)
  (hidden): Linear(in_features=64, out_features=64, bias=True)
  (output): Linear(in_features=64, out_features=2, bias=True)
  (relu): ReLU()
)
2023-04-22 19:49:39,381 - This is for user7
2023-04-22 19:49:39,400 - Epoch:0/300,Train Accuracy:56.7164192199707%
2023-04-22 19:49:39,404 - Epoch:1/300,Train Accuracy:58.208953857421875%
2023-04-22 19:49:39,409 - Epoch:2/300,Train Accuracy:58.208953857421875%
2023-04-22 19:49:39,414 - Epoch:3/300,Train Accuracy:59.70149230957031%
2023-04-22 19:49:39,418 - Epoch:4/300,Train Accuracy:62.68656539916992%
2023-04-22 19:49:39,423 - Epoch:5/300,Train Accuracy:65.67163848876953%
2023-04-22 19:49:39,427 - Epoch:6/300,Train Accuracy:67.16417694091797%
2023-04-22 19:49:39,432 - Epoch:7/300,Train Accuracy:70.14925384521484%
2023-04-22 19:49:39,436 - Epoch:8/300,Train Accuracy:71.64179229736328%
2023-04-22 19:49:39,441 - Epoch:9/300,Train Accuracy:73.13433074951172%
2023-04-22 19:49:39,445 - Epoch:10/300,Train Accuracy:71.64179229736328%
2023-04-22 19:49:39,449 - Epoch:11/300,Train Accuracy:71.64179229736328%
2023-04-22 19:49:39,454 - Epoch:12/300,Train Accuracy:73.13433074951172%
2023-04-22 19:49:39,458 - Epoch:13/300,Train Accuracy:71.64179229736328%
2023-04-22 19:49:39,463 - Epoch:14/300,Train Accuracy:74.62686920166016%
2023-04-22 19:49:39,467 - Epoch:15/300,Train Accuracy:74.62686920166016%
2023-04-22 19:49:39,472 - Epoch:16/300,Train Accuracy:74.62686920166016%
2023-04-22 19:49:39,476 - Epoch:17/300,Train Accuracy:74.62686920166016%
2023-04-22 19:49:39,481 - Epoch:18/300,Train Accuracy:74.62686920166016%
2023-04-22 19:49:39,485 - Epoch:19/300,Train Accuracy:74.62686920166016%
2023-04-22 19:49:39,490 - Epoch:20/300,Train Accuracy:77.6119384765625%
2023-04-22 19:49:39,494 - Epoch:21/300,Train Accuracy:77.6119384765625%
2023-04-22 19:49:39,498 - Epoch:22/300,Train Accuracy:80.59701538085938%
2023-04-22 19:49:39,503 - Epoch:23/300,Train Accuracy:80.59701538085938%
2023-04-22 19:49:39,507 - Epoch:24/300,Train Accuracy:80.59701538085938%
2023-04-22 19:49:39,512 - Epoch:25/300,Train Accuracy:80.59701538085938%
2023-04-22 19:49:39,516 - Epoch:26/300,Train Accuracy:80.59701538085938%
2023-04-22 19:49:39,521 - Epoch:27/300,Train Accuracy:83.58209228515625%
2023-04-22 19:49:39,525 - Epoch:28/300,Train Accuracy:83.58209228515625%
2023-04-22 19:49:39,529 - Epoch:29/300,Train Accuracy:83.58209228515625%
2023-04-22 19:49:39,534 - Epoch:30/300,Train Accuracy:85.07462310791016%
2023-04-22 19:49:39,538 - Epoch:31/300,Train Accuracy:85.07462310791016%
2023-04-22 19:49:39,543 - Epoch:32/300,Train Accuracy:85.07462310791016%
2023-04-22 19:49:39,547 - Epoch:33/300,Train Accuracy:86.5671615600586%
2023-04-22 19:49:39,552 - Epoch:34/300,Train Accuracy:86.5671615600586%
