2023-04-06 22:11:30,190 - lr:0.0001,weight_decay:5,batch_size:20
2023-04-06 22:11:30,190 - FullConnect(
  (linear1): Linear(in_features=39, out_features=256, bias=True)
  (linear2): Linear(in_features=256, out_features=256, bias=True)
  (linear3): Linear(in_features=256, out_features=128, bias=True)
  (linear4): Linear(in_features=128, out_features=128, bias=True)
  (linear5): Linear(in_features=128, out_features=64, bias=True)
  (linear6): Linear(in_features=64, out_features=64, bias=True)
  (linear7): Linear(in_features=64, out_features=40, bias=True)
  (linear8): Linear(in_features=40, out_features=40, bias=True)
  (linear9): Linear(in_features=40, out_features=40, bias=True)
  (linear10): Linear(in_features=40, out_features=40, bias=True)
  (linear11): Linear(in_features=40, out_features=2, bias=True)
  (relu): ReLU()
)
2023-04-06 22:11:30,190 - This is for user7
2023-04-06 22:11:30,662 - Epoch:0/300,Train Accuracy:51.19403076171875%
2023-04-06 22:11:30,923 - Epoch:1/300,Train Accuracy:50.82089614868164%
2023-04-06 22:11:31,179 - Epoch:2/300,Train Accuracy:50.6716423034668%
2023-04-06 22:11:31,438 - Epoch:3/300,Train Accuracy:50.597015380859375%
2023-04-06 22:11:31,694 - Epoch:4/300,Train Accuracy:51.56716537475586%
2023-04-06 22:11:31,952 - Epoch:5/300,Train Accuracy:50.597015380859375%
2023-04-06 22:11:32,205 - Epoch:6/300,Train Accuracy:51.19403076171875%
2023-04-06 22:11:32,456 - Epoch:7/300,Train Accuracy:49.92537307739258%
2023-04-06 22:11:32,705 - Epoch:8/300,Train Accuracy:50.82089614868164%
2023-04-06 22:11:32,958 - Epoch:9/300,Train Accuracy:55.970149993896484%
2023-04-06 22:11:33,209 - Epoch:10/300,Train Accuracy:72.53731536865234%
2023-04-06 22:11:33,482 - Epoch:11/300,Train Accuracy:77.08955383300781%
2023-04-06 22:11:33,732 - Epoch:12/300,Train Accuracy:78.80596923828125%
2023-04-06 22:11:33,982 - Epoch:13/300,Train Accuracy:79.776123046875%
2023-04-06 22:11:34,309 - Epoch:14/300,Train Accuracy:79.17910766601562%
2023-04-06 22:11:34,577 - Epoch:15/300,Train Accuracy:81.0447769165039%
2023-04-06 22:11:34,841 - Epoch:16/300,Train Accuracy:82.23880767822266%
2023-04-06 22:11:35,110 - Epoch:17/300,Train Accuracy:82.16417694091797%
2023-04-06 22:11:35,379 - Epoch:18/300,Train Accuracy:83.20895385742188%
2023-04-06 22:11:35,643 - Epoch:19/300,Train Accuracy:83.4328384399414%
2023-04-06 22:11:35,902 - Epoch:20/300,Train Accuracy:84.32836151123047%
2023-04-06 22:11:36,164 - Epoch:21/300,Train Accuracy:85.44776153564453%
2023-04-06 22:11:36,427 - Epoch:22/300,Train Accuracy:86.11940002441406%
2023-04-06 22:11:36,687 - Epoch:23/300,Train Accuracy:87.3880615234375%
2023-04-06 22:11:36,946 - Epoch:24/300,Train Accuracy:88.4328384399414%
2023-04-06 22:11:37,210 - Epoch:25/300,Train Accuracy:88.50746154785156%
2023-04-06 22:11:37,471 - Epoch:26/300,Train Accuracy:88.80596923828125%
2023-04-06 22:11:37,728 - Epoch:27/300,Train Accuracy:89.55223846435547%
2023-04-06 22:11:37,981 - Epoch:28/300,Train Accuracy:88.28358459472656%
2023-04-06 22:11:38,235 - Epoch:29/300,Train Accuracy:89.70149230957031%
2023-04-06 22:11:38,490 - Epoch:30/300,Train Accuracy:88.9552230834961%
2023-04-06 22:11:38,742 - Epoch:31/300,Train Accuracy:90.97014617919922%
2023-04-06 22:11:38,998 - Epoch:32/300,Train Accuracy:89.85074615478516%
2023-04-06 22:11:39,260 - Epoch:33/300,Train Accuracy:90.67163848876953%
2023-04-06 22:11:39,516 - Epoch:34/300,Train Accuracy:90.29850769042969%
2023-04-06 22:11:39,768 - Epoch:35/300,Train Accuracy:90.59701538085938%
2023-04-06 22:11:40,022 - Epoch:36/300,Train Accuracy:90.52238464355469%
2023-04-06 22:11:40,277 - Epoch:37/300,Train Accuracy:91.49253845214844%
2023-04-06 22:11:40,531 - Epoch:38/300,Train Accuracy:90.82089233398438%
2023-04-06 22:11:40,799 - Epoch:39/300,Train Accuracy:92.01492309570312%
2023-04-06 22:11:41,062 - Epoch:40/300,Train Accuracy:90.97014617919922%
2023-04-06 22:11:41,334 - Epoch:41/300,Train Accuracy:92.6119384765625%
2023-04-06 22:11:41,597 - Epoch:42/300,Train Accuracy:91.49253845214844%
2023-04-06 22:11:41,845 - Epoch:43/300,Train Accuracy:91.86566925048828%
2023-04-06 22:11:42,091 - Epoch:44/300,Train Accuracy:91.5671615600586%
2023-04-06 22:11:42,337 - Epoch:45/300,Train Accuracy:92.01492309570312%
2023-04-06 22:11:42,584 - Epoch:46/300,Train Accuracy:91.71641540527344%
2023-04-06 22:11:42,830 - Epoch:47/300,Train Accuracy:92.83582305908203%
2023-04-06 22:11:43,082 - Epoch:48/300,Train Accuracy:92.91044616699219%
2023-04-06 22:11:43,332 - Epoch:49/300,Train Accuracy:91.71641540527344%
2023-04-06 22:11:43,580 - Epoch:50/300,Train Accuracy:93.20895385742188%
2023-04-06 22:11:43,825 - Epoch:51/300,Train Accuracy:93.7313461303711%
2023-04-06 22:11:44,071 - Epoch:52/300,Train Accuracy:92.83582305908203%
2023-04-06 22:11:44,323 - Epoch:53/300,Train Accuracy:92.6119384765625%
2023-04-06 22:11:44,578 - Epoch:54/300,Train Accuracy:93.28358459472656%
2023-04-06 22:11:44,831 - Epoch:55/300,Train Accuracy:92.83582305908203%
2023-04-06 22:11:45,082 - Epoch:56/300,Train Accuracy:92.68656921386719%
2023-04-06 22:11:45,365 - Epoch:57/300,Train Accuracy:92.6119384765625%
2023-04-06 22:11:45,622 - Epoch:58/300,Train Accuracy:93.80596923828125%
2023-04-06 22:11:45,880 - Epoch:59/300,Train Accuracy:92.76119232177734%
2023-04-06 22:11:46,137 - Epoch:60/300,Train Accuracy:91.94029998779297%
2023-04-06 22:11:46,393 - Epoch:61/300,Train Accuracy:93.4328384399414%
2023-04-06 22:11:46,653 - Epoch:62/300,Train Accuracy:93.50746154785156%
2023-04-06 22:11:46,914 - Epoch:63/300,Train Accuracy:93.13433074951172%
2023-04-06 22:11:47,164 - Epoch:64/300,Train Accuracy:93.9552230834961%
2023-04-06 22:11:47,417 - Epoch:65/300,Train Accuracy:93.9552230834961%
2023-04-06 22:11:47,670 - Epoch:66/300,Train Accuracy:93.6567153930664%
2023-04-06 22:11:47,927 - Epoch:67/300,Train Accuracy:94.10447692871094%
2023-04-06 22:11:48,183 - Epoch:68/300,Train Accuracy:93.13433074951172%
2023-04-06 22:11:48,436 - Epoch:69/300,Train Accuracy:94.10447692871094%
2023-04-06 22:11:48,690 - Epoch:70/300,Train Accuracy:93.20895385742188%
2023-04-06 22:11:48,953 - Epoch:71/300,Train Accuracy:94.02985382080078%
2023-04-06 22:11:49,229 - Epoch:72/300,Train Accuracy:94.02985382080078%
2023-04-06 22:11:49,493 - Epoch:73/300,Train Accuracy:93.50746154785156%
2023-04-06 22:11:49,751 - Epoch:74/300,Train Accuracy:93.9552230834961%
2023-04-06 22:11:50,016 - Epoch:75/300,Train Accuracy:94.10447692871094%
2023-04-06 22:11:50,279 - Epoch:76/300,Train Accuracy:93.7313461303711%
2023-04-06 22:11:50,539 - Epoch:77/300,Train Accuracy:93.50746154785156%
2023-04-06 22:11:50,800 - Epoch:78/300,Train Accuracy:93.6567153930664%
2023-04-06 22:11:51,060 - Epoch:79/300,Train Accuracy:94.62686920166016%
2023-04-06 22:11:51,320 - Epoch:80/300,Train Accuracy:93.20895385742188%
2023-04-06 22:11:51,579 - Epoch:81/300,Train Accuracy:94.40298461914062%
2023-04-06 22:11:51,837 - Epoch:82/300,Train Accuracy:94.62686920166016%
2023-04-06 22:11:52,098 - Epoch:83/300,Train Accuracy:92.91044616699219%
2023-04-06 22:11:52,359 - Epoch:84/300,Train Accuracy:94.25373077392578%
2023-04-06 22:11:52,618 - Epoch:85/300,Train Accuracy:93.35820770263672%
2023-04-06 22:11:52,874 - Epoch:86/300,Train Accuracy:93.28358459472656%
2023-04-06 22:11:53,131 - Epoch:87/300,Train Accuracy:93.80596923828125%
2023-04-06 22:11:53,387 - Epoch:88/300,Train Accuracy:94.776123046875%
2023-04-06 22:11:53,636 - Epoch:89/300,Train Accuracy:94.55223846435547%
2023-04-06 22:11:53,883 - Epoch:90/300,Train Accuracy:94.40298461914062%
2023-04-06 22:11:54,139 - Epoch:91/300,Train Accuracy:93.13433074951172%
2023-04-06 22:11:54,398 - Epoch:92/300,Train Accuracy:94.32836151123047%
2023-04-06 22:11:54,652 - Epoch:93/300,Train Accuracy:93.80596923828125%
2023-04-06 22:11:54,900 - Epoch:94/300,Train Accuracy:94.85074615478516%
