2023-04-23 21:23:44,330 - lr:0.0001,weight_decay:0.1,batch_size:20
2023-04-23 21:23:44,330 - FNN(
  (input): Linear(in_features=39, out_features=64, bias=True)
  (hidden): Linear(in_features=64, out_features=64, bias=True)
  (output): Linear(in_features=64, out_features=2, bias=True)
  (relu): ReLU()
)
2023-04-23 21:23:44,330 - This is for user35
2023-04-23 21:23:44,599 - Epoch:0/300,Train Accuracy:54.17910385131836%
2023-04-23 21:23:44,668 - Epoch:1/300,Train Accuracy:60.223880767822266%
2023-04-23 21:23:44,737 - Epoch:2/300,Train Accuracy:61.19403076171875%
2023-04-23 21:23:44,806 - Epoch:3/300,Train Accuracy:62.01492691040039%
2023-04-23 21:23:44,875 - Epoch:4/300,Train Accuracy:63.13432693481445%
2023-04-23 21:23:44,944 - Epoch:5/300,Train Accuracy:63.208953857421875%
2023-04-23 21:23:45,015 - Epoch:6/300,Train Accuracy:64.776123046875%
2023-04-23 21:23:45,086 - Epoch:7/300,Train Accuracy:64.92537689208984%
2023-04-23 21:23:45,158 - Epoch:8/300,Train Accuracy:66.0447769165039%
2023-04-23 21:23:45,229 - Epoch:9/300,Train Accuracy:66.19403076171875%
2023-04-23 21:23:45,299 - Epoch:10/300,Train Accuracy:67.46268463134766%
2023-04-23 21:23:45,369 - Epoch:11/300,Train Accuracy:67.46268463134766%
2023-04-23 21:23:45,438 - Epoch:12/300,Train Accuracy:67.76119232177734%
2023-04-23 21:23:45,507 - Epoch:13/300,Train Accuracy:67.98507690429688%
2023-04-23 21:23:45,577 - Epoch:14/300,Train Accuracy:68.20895385742188%
2023-04-23 21:23:45,647 - Epoch:15/300,Train Accuracy:68.35820770263672%
2023-04-23 21:23:45,717 - Epoch:16/300,Train Accuracy:69.40298461914062%
2023-04-23 21:23:45,788 - Epoch:17/300,Train Accuracy:69.47761535644531%
2023-04-23 21:23:45,857 - Epoch:18/300,Train Accuracy:70.14925384521484%
2023-04-23 21:23:45,926 - Epoch:19/300,Train Accuracy:70.223876953125%
2023-04-23 21:23:45,996 - Epoch:20/300,Train Accuracy:70.44776153564453%
2023-04-23 21:23:46,065 - Epoch:21/300,Train Accuracy:70.37313079833984%
2023-04-23 21:23:46,134 - Epoch:22/300,Train Accuracy:70.74626922607422%
2023-04-23 21:23:46,205 - Epoch:23/300,Train Accuracy:70.52238464355469%
2023-04-23 21:23:46,274 - Epoch:24/300,Train Accuracy:71.2686538696289%
2023-04-23 21:23:46,347 - Epoch:25/300,Train Accuracy:71.41790771484375%
2023-04-23 21:23:46,416 - Epoch:26/300,Train Accuracy:71.41790771484375%
2023-04-23 21:23:46,485 - Epoch:27/300,Train Accuracy:71.71641540527344%
2023-04-23 21:23:46,554 - Epoch:28/300,Train Accuracy:71.86566925048828%
2023-04-23 21:23:46,624 - Epoch:29/300,Train Accuracy:72.16417694091797%
2023-04-23 21:23:46,693 - Epoch:30/300,Train Accuracy:71.86566925048828%
2023-04-23 21:23:46,762 - Epoch:31/300,Train Accuracy:72.3880615234375%
2023-04-23 21:23:46,830 - Epoch:32/300,Train Accuracy:72.46268463134766%
2023-04-23 21:23:46,900 - Epoch:33/300,Train Accuracy:72.68656921386719%
2023-04-23 21:23:46,971 - Epoch:34/300,Train Accuracy:72.83582305908203%
2023-04-23 21:23:47,040 - Epoch:35/300,Train Accuracy:72.83582305908203%
