2023-04-06 15:56:38,232 - lr:1e-05,weight_decay:0.01,batch_size:20
2023-04-06 15:56:38,232 - FullConnect(
  (linear1): Linear(in_features=39, out_features=256, bias=True)
  (linear2): Linear(in_features=256, out_features=256, bias=True)
  (linear3): Linear(in_features=256, out_features=128, bias=True)
  (linear4): Linear(in_features=128, out_features=128, bias=True)
  (linear5): Linear(in_features=128, out_features=64, bias=True)
  (linear6): Linear(in_features=64, out_features=64, bias=True)
  (linear7): Linear(in_features=64, out_features=40, bias=True)
  (linear8): Linear(in_features=40, out_features=40, bias=True)
  (linear9): Linear(in_features=40, out_features=40, bias=True)
  (linear10): Linear(in_features=40, out_features=40, bias=True)
  (linear11): Linear(in_features=40, out_features=2, bias=True)
  (relu): ReLU()
)
2023-04-06 15:56:38,232 - This is for user7
2023-04-06 15:56:38,620 - Epoch:0/300,Train Accuracy:49.25373077392578%
2023-04-06 15:56:38,801 - Epoch:1/300,Train Accuracy:49.55223846435547%
2023-04-06 15:56:38,981 - Epoch:2/300,Train Accuracy:50.0%
2023-04-06 15:56:39,163 - Epoch:3/300,Train Accuracy:50.29850769042969%
2023-04-06 15:56:39,342 - Epoch:4/300,Train Accuracy:51.343284606933594%
2023-04-06 15:56:39,527 - Epoch:5/300,Train Accuracy:52.68656539916992%
2023-04-06 15:56:39,711 - Epoch:6/300,Train Accuracy:61.56716537475586%
2023-04-06 15:56:39,885 - Epoch:7/300,Train Accuracy:67.6119384765625%
2023-04-06 15:56:40,059 - Epoch:8/300,Train Accuracy:70.67163848876953%
2023-04-06 15:56:40,236 - Epoch:9/300,Train Accuracy:71.5671615600586%
2023-04-06 15:56:40,411 - Epoch:10/300,Train Accuracy:71.49253845214844%
2023-04-06 15:56:40,586 - Epoch:11/300,Train Accuracy:71.41790771484375%
2023-04-06 15:56:40,773 - Epoch:12/300,Train Accuracy:71.3432846069336%
2023-04-06 15:56:40,946 - Epoch:13/300,Train Accuracy:71.19403076171875%
2023-04-06 15:56:41,121 - Epoch:14/300,Train Accuracy:71.94029998779297%
2023-04-06 15:56:41,297 - Epoch:15/300,Train Accuracy:71.94029998779297%
2023-04-06 15:56:41,471 - Epoch:16/300,Train Accuracy:71.94029998779297%
2023-04-06 15:56:41,643 - Epoch:17/300,Train Accuracy:73.13433074951172%
2023-04-06 15:56:41,816 - Epoch:18/300,Train Accuracy:73.28358459472656%
2023-04-06 15:56:41,989 - Epoch:19/300,Train Accuracy:73.58209228515625%
2023-04-06 15:56:42,161 - Epoch:20/300,Train Accuracy:73.9552230834961%
2023-04-06 15:56:42,333 - Epoch:21/300,Train Accuracy:75.14925384521484%
2023-04-06 15:56:42,505 - Epoch:22/300,Train Accuracy:75.14925384521484%
2023-04-06 15:56:42,676 - Epoch:23/300,Train Accuracy:75.59701538085938%
2023-04-06 15:56:42,848 - Epoch:24/300,Train Accuracy:76.49253845214844%
2023-04-06 15:56:43,020 - Epoch:25/300,Train Accuracy:77.3880615234375%
2023-04-06 15:56:43,193 - Epoch:26/300,Train Accuracy:78.28358459472656%
2023-04-06 15:56:43,366 - Epoch:27/300,Train Accuracy:78.6567153930664%
2023-04-06 15:56:43,538 - Epoch:28/300,Train Accuracy:78.50746154785156%
2023-04-06 15:56:43,711 - Epoch:29/300,Train Accuracy:79.25373077392578%
2023-04-06 15:56:43,881 - Epoch:30/300,Train Accuracy:79.17910766601562%
2023-04-06 15:56:44,053 - Epoch:31/300,Train Accuracy:79.32836151123047%
2023-04-06 15:56:44,226 - Epoch:32/300,Train Accuracy:79.10447692871094%
2023-04-06 15:56:44,398 - Epoch:33/300,Train Accuracy:79.32836151123047%
2023-04-06 15:56:44,570 - Epoch:34/300,Train Accuracy:79.85074615478516%
2023-04-06 15:56:44,743 - Epoch:35/300,Train Accuracy:79.62686920166016%
2023-04-06 15:56:44,915 - Epoch:36/300,Train Accuracy:80.223876953125%
2023-04-06 15:56:45,098 - Epoch:37/300,Train Accuracy:80.223876953125%
2023-04-06 15:56:45,280 - Epoch:38/300,Train Accuracy:80.52238464355469%
2023-04-06 15:56:45,460 - Epoch:39/300,Train Accuracy:80.37313079833984%
2023-04-06 15:56:45,645 - Epoch:40/300,Train Accuracy:80.82089233398438%
2023-04-06 15:56:45,832 - Epoch:41/300,Train Accuracy:80.89552307128906%
2023-04-06 15:56:46,012 - Epoch:42/300,Train Accuracy:81.3432846069336%
2023-04-06 15:56:46,197 - Epoch:43/300,Train Accuracy:81.41790771484375%
2023-04-06 15:56:46,390 - Epoch:44/300,Train Accuracy:81.49253845214844%
2023-04-06 15:56:46,572 - Epoch:45/300,Train Accuracy:81.79104614257812%
2023-04-06 15:56:46,753 - Epoch:46/300,Train Accuracy:82.01492309570312%
2023-04-06 15:56:46,933 - Epoch:47/300,Train Accuracy:81.86566925048828%
2023-04-06 15:56:47,113 - Epoch:48/300,Train Accuracy:82.3880615234375%
2023-04-06 15:56:47,299 - Epoch:49/300,Train Accuracy:82.08955383300781%
2023-04-06 15:56:47,489 - Epoch:50/300,Train Accuracy:82.68656921386719%
2023-04-06 15:56:47,682 - Epoch:51/300,Train Accuracy:82.53731536865234%
2023-04-06 15:56:47,874 - Epoch:52/300,Train Accuracy:83.20895385742188%
2023-04-06 15:56:48,070 - Epoch:53/300,Train Accuracy:82.98507690429688%
2023-04-06 15:56:48,260 - Epoch:54/300,Train Accuracy:82.91044616699219%
2023-04-06 15:56:48,452 - Epoch:55/300,Train Accuracy:82.98507690429688%
2023-04-06 15:56:48,647 - Epoch:56/300,Train Accuracy:83.7313461303711%
2023-04-06 15:56:48,852 - Epoch:57/300,Train Accuracy:84.02985382080078%
2023-04-06 15:56:49,067 - Epoch:58/300,Train Accuracy:83.9552230834961%
2023-04-06 15:56:49,266 - Epoch:59/300,Train Accuracy:83.80596923828125%
2023-04-06 15:56:49,466 - Epoch:60/300,Train Accuracy:84.55223846435547%
2023-04-06 15:56:49,662 - Epoch:61/300,Train Accuracy:84.70149230957031%
2023-04-06 15:56:49,858 - Epoch:62/300,Train Accuracy:85.14925384521484%
2023-04-06 15:56:50,060 - Epoch:63/300,Train Accuracy:85.0%
2023-04-06 15:56:50,254 - Epoch:64/300,Train Accuracy:85.29850769042969%
2023-04-06 15:56:50,449 - Epoch:65/300,Train Accuracy:85.14925384521484%
2023-04-06 15:56:50,645 - Epoch:66/300,Train Accuracy:85.59701538085938%
2023-04-06 15:56:50,844 - Epoch:67/300,Train Accuracy:85.52238464355469%
2023-04-06 15:56:51,044 - Epoch:68/300,Train Accuracy:85.89552307128906%
2023-04-06 15:56:51,255 - Epoch:69/300,Train Accuracy:86.19403076171875%
2023-04-06 15:56:51,454 - Epoch:70/300,Train Accuracy:86.41790771484375%
2023-04-06 15:56:51,652 - Epoch:71/300,Train Accuracy:86.3432846069336%
2023-04-06 15:56:51,851 - Epoch:72/300,Train Accuracy:86.49253845214844%
2023-04-06 15:56:52,050 - Epoch:73/300,Train Accuracy:86.64179229736328%
2023-04-06 15:56:52,260 - Epoch:74/300,Train Accuracy:86.41790771484375%
2023-04-06 15:56:52,455 - Epoch:75/300,Train Accuracy:86.86566925048828%
2023-04-06 15:56:52,642 - Epoch:76/300,Train Accuracy:87.01492309570312%
2023-04-06 15:56:52,837 - Epoch:77/300,Train Accuracy:86.86566925048828%
2023-04-06 15:56:53,034 - Epoch:78/300,Train Accuracy:87.23880767822266%
2023-04-06 15:56:53,237 - Epoch:79/300,Train Accuracy:87.23880767822266%
2023-04-06 15:56:53,438 - Epoch:80/300,Train Accuracy:87.46268463134766%
2023-04-06 15:56:53,643 - Epoch:81/300,Train Accuracy:87.53731536865234%
2023-04-06 15:56:53,845 - Epoch:82/300,Train Accuracy:87.6119384765625%
2023-04-06 15:56:54,048 - Epoch:83/300,Train Accuracy:87.68656921386719%
2023-04-06 15:56:54,261 - Epoch:84/300,Train Accuracy:87.98507690429688%
2023-04-06 15:56:54,464 - Epoch:85/300,Train Accuracy:87.46268463134766%
2023-04-06 15:56:54,667 - Epoch:86/300,Train Accuracy:87.76119232177734%
2023-04-06 15:56:54,873 - Epoch:87/300,Train Accuracy:87.91044616699219%
2023-04-06 15:56:55,078 - Epoch:88/300,Train Accuracy:88.35820770263672%
2023-04-06 15:56:55,263 - Epoch:89/300,Train Accuracy:88.28358459472656%
2023-04-06 15:56:55,438 - Epoch:90/300,Train Accuracy:88.28358459472656%
2023-04-06 15:56:55,614 - Epoch:91/300,Train Accuracy:88.4328384399414%
2023-04-06 15:56:55,789 - Epoch:92/300,Train Accuracy:88.88059997558594%
2023-04-06 15:56:55,965 - Epoch:93/300,Train Accuracy:88.80596923828125%
2023-04-06 15:56:56,141 - Epoch:94/300,Train Accuracy:89.25373077392578%
