2023-03-02 11:34:34,519 - lr:1e-05,weight_decay:0.01,batch_size:20
2023-03-02 11:34:34,519 - FullConnect(
  (linear1): Linear(in_features=39, out_features=40, bias=True)
  (linear2): Linear(in_features=40, out_features=40, bias=True)
  (linear3): Linear(in_features=40, out_features=30, bias=True)
  (linear4): Linear(in_features=30, out_features=30, bias=True)
  (linear5): Linear(in_features=30, out_features=30, bias=True)
  (linear10): Linear(in_features=30, out_features=2, bias=True)
  (relu): ReLU()
)
2023-03-02 11:34:34,520 - This is for user7
2023-03-02 11:34:34,874 - Epoch:0/200,Train Accuracy:51.64179229736328%
2023-03-02 11:34:34,998 - Epoch:1/200,Train Accuracy:50.29850769042969%
2023-03-02 11:34:35,145 - Epoch:2/200,Train Accuracy:49.029850006103516%
2023-03-02 11:34:35,304 - Epoch:3/200,Train Accuracy:50.29850769042969%
2023-03-02 11:34:35,601 - Epoch:4/200,Train Accuracy:49.92537307739258%
2023-03-02 11:34:35,739 - Epoch:5/200,Train Accuracy:52.53731155395508%
2023-03-02 11:34:35,898 - Epoch:6/200,Train Accuracy:50.07462692260742%
2023-03-02 11:34:36,057 - Epoch:7/200,Train Accuracy:51.791046142578125%
2023-03-02 11:34:36,216 - Epoch:8/200,Train Accuracy:53.582088470458984%
2023-03-02 11:34:36,375 - Epoch:9/200,Train Accuracy:51.044776916503906%
2023-03-02 11:34:36,534 - Epoch:10/200,Train Accuracy:52.91044616699219%
2023-03-02 11:34:36,683 - Epoch:11/200,Train Accuracy:52.6119384765625%
2023-03-02 11:34:36,796 - Epoch:12/200,Train Accuracy:54.402984619140625%
2023-03-02 11:34:36,910 - Epoch:13/200,Train Accuracy:55.6716423034668%
2023-03-02 11:34:37,022 - Epoch:14/200,Train Accuracy:52.46268844604492%
2023-03-02 11:34:37,134 - Epoch:15/200,Train Accuracy:56.044776916503906%
2023-03-02 11:34:37,248 - Epoch:16/200,Train Accuracy:56.86567306518555%
2023-03-02 11:34:37,361 - Epoch:17/200,Train Accuracy:56.26865768432617%
2023-03-02 11:34:37,474 - Epoch:18/200,Train Accuracy:56.49253845214844%
2023-03-02 11:34:37,589 - Epoch:19/200,Train Accuracy:56.86567306518555%
2023-03-02 11:34:37,702 - Epoch:20/200,Train Accuracy:57.835819244384766%
