2023-04-19 15:25:34,625 - lr:0.0001,weight_decay:0.1,batch_size:20
2023-04-19 15:25:34,626 - FNN(
  (input): Linear(in_features=39, out_features=64, bias=True)
  (hidden): Linear(in_features=64, out_features=64, bias=True)
  (output): Linear(in_features=64, out_features=2, bias=True)
  (relu): ReLU()
)
2023-04-19 15:25:34,626 - This is for user7
2023-04-19 15:25:34,984 - Epoch:0/300,Train Accuracy:51.417911529541016%
2023-04-19 15:25:35,074 - Epoch:1/300,Train Accuracy:59.776119232177734%
2023-04-19 15:25:35,159 - Epoch:2/300,Train Accuracy:65.52238464355469%
2023-04-19 15:25:35,244 - Epoch:3/300,Train Accuracy:67.91044616699219%
2023-04-19 15:25:35,330 - Epoch:4/300,Train Accuracy:69.55223846435547%
2023-04-19 15:25:35,415 - Epoch:5/300,Train Accuracy:70.89552307128906%
2023-04-19 15:25:35,500 - Epoch:6/300,Train Accuracy:71.71641540527344%
2023-04-19 15:25:35,585 - Epoch:7/300,Train Accuracy:72.6119384765625%
2023-04-19 15:25:35,670 - Epoch:8/300,Train Accuracy:72.98507690429688%
2023-04-19 15:25:35,755 - Epoch:9/300,Train Accuracy:75.0%
2023-04-19 15:25:35,840 - Epoch:10/300,Train Accuracy:75.52238464355469%
2023-04-19 15:25:35,928 - Epoch:11/300,Train Accuracy:76.64179229736328%
2023-04-19 15:25:36,015 - Epoch:12/300,Train Accuracy:77.46268463134766%
2023-04-19 15:25:36,106 - Epoch:13/300,Train Accuracy:78.05970001220703%
2023-04-19 15:25:36,192 - Epoch:14/300,Train Accuracy:79.02985382080078%
2023-04-19 15:25:36,280 - Epoch:15/300,Train Accuracy:79.25373077392578%
2023-04-19 15:25:36,366 - Epoch:16/300,Train Accuracy:80.07462310791016%
2023-04-19 15:25:36,452 - Epoch:17/300,Train Accuracy:80.67163848876953%
2023-04-19 15:25:36,539 - Epoch:18/300,Train Accuracy:80.59701538085938%
2023-04-19 15:25:36,625 - Epoch:19/300,Train Accuracy:80.97014617919922%
2023-04-19 15:25:36,712 - Epoch:20/300,Train Accuracy:80.89552307128906%
2023-04-19 15:25:36,798 - Epoch:21/300,Train Accuracy:81.86566925048828%
2023-04-19 15:25:36,884 - Epoch:22/300,Train Accuracy:81.94029998779297%
2023-04-19 15:25:36,970 - Epoch:23/300,Train Accuracy:82.01492309570312%
2023-04-19 15:25:37,057 - Epoch:24/300,Train Accuracy:82.83582305908203%
2023-04-19 15:25:37,143 - Epoch:25/300,Train Accuracy:83.28358459472656%
2023-04-19 15:25:37,228 - Epoch:26/300,Train Accuracy:83.6567153930664%
2023-04-19 15:25:37,314 - Epoch:27/300,Train Accuracy:83.6567153930664%
2023-04-19 15:25:37,400 - Epoch:28/300,Train Accuracy:83.9552230834961%
2023-04-19 15:25:37,486 - Epoch:29/300,Train Accuracy:84.02985382080078%
2023-04-19 15:25:37,572 - Epoch:30/300,Train Accuracy:84.47761535644531%
2023-04-19 15:25:37,657 - Epoch:31/300,Train Accuracy:85.0%
2023-04-19 15:25:37,744 - Epoch:32/300,Train Accuracy:85.14925384521484%
2023-04-19 15:25:37,829 - Epoch:33/300,Train Accuracy:85.44776153564453%
2023-04-19 15:25:37,916 - Epoch:34/300,Train Accuracy:85.59701538085938%
2023-04-19 15:25:38,002 - Epoch:35/300,Train Accuracy:85.74626922607422%
