2023-04-23 22:33:42,001 - lr:0.0001,weight_decay:2,batch_size:20
2023-04-23 22:33:42,002 - FNN(
  (input): Linear(in_features=39, out_features=64, bias=True)
  (hidden): Linear(in_features=64, out_features=64, bias=True)
  (output): Linear(in_features=64, out_features=2, bias=True)
  (relu): ReLU()
)
2023-04-23 22:33:42,002 - This is for user9
2023-04-23 22:33:42,265 - Epoch:0/300,Train Accuracy:54.25373077392578%
2023-04-23 22:33:42,337 - Epoch:1/300,Train Accuracy:66.2686538696289%
2023-04-23 22:33:42,407 - Epoch:2/300,Train Accuracy:73.88059997558594%
2023-04-23 22:33:42,487 - Epoch:3/300,Train Accuracy:79.40298461914062%
2023-04-23 22:33:42,567 - Epoch:4/300,Train Accuracy:82.83582305908203%
2023-04-23 22:33:42,647 - Epoch:5/300,Train Accuracy:85.0%
2023-04-23 22:33:42,727 - Epoch:6/300,Train Accuracy:85.74626922607422%
2023-04-23 22:33:42,808 - Epoch:7/300,Train Accuracy:86.41790771484375%
2023-04-23 22:33:42,888 - Epoch:8/300,Train Accuracy:86.86566925048828%
2023-04-23 22:33:42,966 - Epoch:9/300,Train Accuracy:87.68656921386719%
2023-04-23 22:33:43,036 - Epoch:10/300,Train Accuracy:87.91044616699219%
2023-04-23 22:33:43,107 - Epoch:11/300,Train Accuracy:88.20895385742188%
2023-04-23 22:33:43,177 - Epoch:12/300,Train Accuracy:88.80596923828125%
2023-04-23 22:33:43,247 - Epoch:13/300,Train Accuracy:88.9552230834961%
2023-04-23 22:33:43,317 - Epoch:14/300,Train Accuracy:89.47761535644531%
2023-04-23 22:33:43,387 - Epoch:15/300,Train Accuracy:89.85074615478516%
2023-04-23 22:33:43,457 - Epoch:16/300,Train Accuracy:89.92537689208984%
2023-04-23 22:33:43,528 - Epoch:17/300,Train Accuracy:90.223876953125%
2023-04-23 22:33:43,597 - Epoch:18/300,Train Accuracy:90.14925384521484%
2023-04-23 22:33:43,668 - Epoch:19/300,Train Accuracy:90.29850769042969%
2023-04-23 22:33:43,739 - Epoch:20/300,Train Accuracy:90.223876953125%
2023-04-23 22:33:43,810 - Epoch:21/300,Train Accuracy:90.223876953125%
2023-04-23 22:33:43,881 - Epoch:22/300,Train Accuracy:90.59701538085938%
2023-04-23 22:33:43,952 - Epoch:23/300,Train Accuracy:90.74626922607422%
2023-04-23 22:33:44,023 - Epoch:24/300,Train Accuracy:90.89552307128906%
2023-04-23 22:33:44,094 - Epoch:25/300,Train Accuracy:90.82089233398438%
2023-04-23 22:33:44,167 - Epoch:26/300,Train Accuracy:91.0447769165039%
2023-04-23 22:33:44,236 - Epoch:27/300,Train Accuracy:91.11940002441406%
2023-04-23 22:33:44,306 - Epoch:28/300,Train Accuracy:91.19403076171875%
2023-04-23 22:33:44,376 - Epoch:29/300,Train Accuracy:91.3432846069336%
2023-04-23 22:33:44,445 - Epoch:30/300,Train Accuracy:91.5671615600586%
2023-04-23 22:33:44,515 - Epoch:31/300,Train Accuracy:91.79104614257812%
2023-04-23 22:33:44,585 - Epoch:32/300,Train Accuracy:91.94029998779297%
2023-04-23 22:33:44,654 - Epoch:33/300,Train Accuracy:91.86566925048828%
2023-04-23 22:33:44,724 - Epoch:34/300,Train Accuracy:92.16417694091797%
2023-04-23 22:33:44,794 - Epoch:35/300,Train Accuracy:92.16417694091797%
