2023-04-24 15:51:59,959 - lr:0.0001,weight_decay:2,batch_size:20
2023-04-24 15:51:59,960 - FNN(
  (input): Linear(in_features=39, out_features=64, bias=True)
  (hidden): Linear(in_features=64, out_features=64, bias=True)
  (output): Linear(in_features=64, out_features=2, bias=True)
  (relu): ReLU()
)
2023-04-24 15:51:59,960 - This is for user20
2023-04-24 15:52:00,226 - Epoch:0/300,Train Accuracy:56.7164192199707%
2023-04-24 15:52:00,295 - Epoch:1/300,Train Accuracy:67.68656921386719%
2023-04-24 15:52:00,365 - Epoch:2/300,Train Accuracy:69.92537689208984%
2023-04-24 15:52:00,436 - Epoch:3/300,Train Accuracy:70.59701538085938%
2023-04-24 15:52:00,507 - Epoch:4/300,Train Accuracy:70.67163848876953%
2023-04-24 15:52:00,578 - Epoch:5/300,Train Accuracy:70.97014617919922%
2023-04-24 15:52:00,650 - Epoch:6/300,Train Accuracy:71.3432846069336%
2023-04-24 15:52:00,720 - Epoch:7/300,Train Accuracy:71.79104614257812%
2023-04-24 15:52:00,790 - Epoch:8/300,Train Accuracy:72.23880767822266%
2023-04-24 15:52:00,860 - Epoch:9/300,Train Accuracy:72.91044616699219%
2023-04-24 15:52:00,940 - Epoch:10/300,Train Accuracy:73.9552230834961%
2023-04-24 15:52:01,009 - Epoch:11/300,Train Accuracy:75.07462310791016%
2023-04-24 15:52:01,080 - Epoch:12/300,Train Accuracy:75.82089233398438%
2023-04-24 15:52:01,151 - Epoch:13/300,Train Accuracy:76.41790771484375%
2023-04-24 15:52:01,223 - Epoch:14/300,Train Accuracy:77.01492309570312%
2023-04-24 15:52:01,294 - Epoch:15/300,Train Accuracy:77.98507690429688%
2023-04-24 15:52:01,363 - Epoch:16/300,Train Accuracy:78.7313461303711%
2023-04-24 15:52:01,432 - Epoch:17/300,Train Accuracy:79.10447692871094%
2023-04-24 15:52:01,502 - Epoch:18/300,Train Accuracy:79.55223846435547%
2023-04-24 15:52:01,571 - Epoch:19/300,Train Accuracy:80.07462310791016%
2023-04-24 15:52:01,641 - Epoch:20/300,Train Accuracy:80.14925384521484%
2023-04-24 15:52:01,711 - Epoch:21/300,Train Accuracy:80.97014617919922%
2023-04-24 15:52:01,780 - Epoch:22/300,Train Accuracy:80.59701538085938%
2023-04-24 15:52:01,849 - Epoch:23/300,Train Accuracy:81.0447769165039%
2023-04-24 15:52:01,919 - Epoch:24/300,Train Accuracy:81.41790771484375%
2023-04-24 15:52:02,000 - Epoch:25/300,Train Accuracy:81.49253845214844%
2023-04-24 15:52:02,095 - Epoch:26/300,Train Accuracy:82.01492309570312%
2023-04-24 15:52:02,199 - Epoch:27/300,Train Accuracy:82.23880767822266%
2023-04-24 15:52:02,299 - Epoch:28/300,Train Accuracy:82.68656921386719%
2023-04-24 15:52:02,401 - Epoch:29/300,Train Accuracy:83.05970001220703%
2023-04-24 15:52:02,506 - Epoch:30/300,Train Accuracy:83.28358459472656%
2023-04-24 15:52:02,607 - Epoch:31/300,Train Accuracy:83.88059997558594%
2023-04-24 15:52:02,699 - Epoch:32/300,Train Accuracy:83.7313461303711%
2023-04-24 15:52:02,788 - Epoch:33/300,Train Accuracy:84.47761535644531%
2023-04-24 15:52:02,879 - Epoch:34/300,Train Accuracy:84.85074615478516%
2023-04-24 15:52:02,971 - Epoch:35/300,Train Accuracy:84.85074615478516%
