2023-04-06 21:53:48,553 - lr:0.0001,weight_decay:3,batch_size:20
2023-04-06 21:53:48,553 - FullConnect(
  (linear1): Linear(in_features=39, out_features=256, bias=True)
  (linear2): Linear(in_features=256, out_features=256, bias=True)
  (linear3): Linear(in_features=256, out_features=128, bias=True)
  (linear4): Linear(in_features=128, out_features=128, bias=True)
  (linear5): Linear(in_features=128, out_features=64, bias=True)
  (linear6): Linear(in_features=64, out_features=64, bias=True)
  (linear7): Linear(in_features=64, out_features=40, bias=True)
  (linear8): Linear(in_features=40, out_features=40, bias=True)
  (linear9): Linear(in_features=40, out_features=40, bias=True)
  (linear10): Linear(in_features=40, out_features=40, bias=True)
  (linear11): Linear(in_features=40, out_features=2, bias=True)
  (relu): ReLU()
)
2023-04-06 21:53:48,553 - This is for user7
2023-04-06 21:53:49,025 - Epoch:0/300,Train Accuracy:50.82089614868164%
2023-04-06 21:53:49,308 - Epoch:1/300,Train Accuracy:50.82089614868164%
2023-04-06 21:53:49,590 - Epoch:2/300,Train Accuracy:62.3880615234375%
2023-04-06 21:53:49,877 - Epoch:3/300,Train Accuracy:77.6119384765625%
2023-04-06 21:53:50,161 - Epoch:4/300,Train Accuracy:78.88059997558594%
2023-04-06 21:53:50,454 - Epoch:5/300,Train Accuracy:81.86566925048828%
2023-04-06 21:53:50,749 - Epoch:6/300,Train Accuracy:83.28358459472656%
2023-04-06 21:53:51,016 - Epoch:7/300,Train Accuracy:83.05970001220703%
2023-04-06 21:53:51,256 - Epoch:8/300,Train Accuracy:85.14925384521484%
2023-04-06 21:53:51,505 - Epoch:9/300,Train Accuracy:85.07462310791016%
2023-04-06 21:53:51,752 - Epoch:10/300,Train Accuracy:86.86566925048828%
2023-04-06 21:53:52,002 - Epoch:11/300,Train Accuracy:86.79104614257812%
2023-04-06 21:53:52,248 - Epoch:12/300,Train Accuracy:88.35820770263672%
2023-04-06 21:53:52,496 - Epoch:13/300,Train Accuracy:88.58209228515625%
2023-04-06 21:53:52,743 - Epoch:14/300,Train Accuracy:90.07462310791016%
2023-04-06 21:53:52,988 - Epoch:15/300,Train Accuracy:90.52238464355469%
2023-04-06 21:53:53,235 - Epoch:16/300,Train Accuracy:90.29850769042969%
2023-04-06 21:53:53,478 - Epoch:17/300,Train Accuracy:90.14925384521484%
2023-04-06 21:53:53,723 - Epoch:18/300,Train Accuracy:91.64179229736328%
2023-04-06 21:53:53,997 - Epoch:19/300,Train Accuracy:91.79104614257812%
2023-04-06 21:53:54,243 - Epoch:20/300,Train Accuracy:92.08955383300781%
2023-04-06 21:53:54,479 - Epoch:21/300,Train Accuracy:92.31343078613281%
2023-04-06 21:53:54,715 - Epoch:22/300,Train Accuracy:92.08955383300781%
2023-04-06 21:53:54,951 - Epoch:23/300,Train Accuracy:93.05970001220703%
2023-04-06 21:53:55,189 - Epoch:24/300,Train Accuracy:93.13433074951172%
2023-04-06 21:53:55,423 - Epoch:25/300,Train Accuracy:93.4328384399414%
2023-04-06 21:53:55,672 - Epoch:26/300,Train Accuracy:93.58209228515625%
2023-04-06 21:53:55,938 - Epoch:27/300,Train Accuracy:94.92537689208984%
2023-04-06 21:53:56,182 - Epoch:28/300,Train Accuracy:94.55223846435547%
2023-04-06 21:53:56,422 - Epoch:29/300,Train Accuracy:94.62686920166016%
2023-04-06 21:53:56,662 - Epoch:30/300,Train Accuracy:94.70149230957031%
2023-04-06 21:53:56,900 - Epoch:31/300,Train Accuracy:95.37313079833984%
2023-04-06 21:53:57,141 - Epoch:32/300,Train Accuracy:95.44776153564453%
2023-04-06 21:53:57,383 - Epoch:33/300,Train Accuracy:95.67163848876953%
2023-04-06 21:53:57,623 - Epoch:34/300,Train Accuracy:94.92537689208984%
2023-04-06 21:53:57,859 - Epoch:35/300,Train Accuracy:95.0%
2023-04-06 21:53:58,095 - Epoch:36/300,Train Accuracy:95.44776153564453%
2023-04-06 21:53:58,339 - Epoch:37/300,Train Accuracy:96.2686538696289%
2023-04-06 21:53:58,581 - Epoch:38/300,Train Accuracy:96.3432846069336%
2023-04-06 21:53:58,821 - Epoch:39/300,Train Accuracy:95.74626922607422%
2023-04-06 21:53:59,058 - Epoch:40/300,Train Accuracy:96.2686538696289%
2023-04-06 21:53:59,305 - Epoch:41/300,Train Accuracy:96.64179229736328%
2023-04-06 21:53:59,544 - Epoch:42/300,Train Accuracy:96.71641540527344%
2023-04-06 21:53:59,782 - Epoch:43/300,Train Accuracy:96.49253845214844%
2023-04-06 21:54:00,019 - Epoch:44/300,Train Accuracy:96.86566925048828%
2023-04-06 21:54:00,264 - Epoch:45/300,Train Accuracy:96.64179229736328%
2023-04-06 21:54:00,504 - Epoch:46/300,Train Accuracy:97.46268463134766%
2023-04-06 21:54:00,745 - Epoch:47/300,Train Accuracy:97.01492309570312%
2023-04-06 21:54:00,982 - Epoch:48/300,Train Accuracy:96.86566925048828%
2023-04-06 21:54:01,219 - Epoch:49/300,Train Accuracy:95.59701538085938%
2023-04-06 21:54:01,456 - Epoch:50/300,Train Accuracy:96.11940002441406%
2023-04-06 21:54:01,697 - Epoch:51/300,Train Accuracy:95.67163848876953%
2023-04-06 21:54:01,955 - Epoch:52/300,Train Accuracy:96.79104614257812%
2023-04-06 21:54:02,195 - Epoch:53/300,Train Accuracy:96.86566925048828%
2023-04-06 21:54:02,435 - Epoch:54/300,Train Accuracy:97.08955383300781%
2023-04-06 21:54:02,692 - Epoch:55/300,Train Accuracy:97.08955383300781%
2023-04-06 21:54:02,934 - Epoch:56/300,Train Accuracy:97.6119384765625%
2023-04-06 21:54:03,177 - Epoch:57/300,Train Accuracy:97.08955383300781%
2023-04-06 21:54:03,414 - Epoch:58/300,Train Accuracy:97.3880615234375%
2023-04-06 21:54:03,653 - Epoch:59/300,Train Accuracy:97.3880615234375%
2023-04-06 21:54:03,897 - Epoch:60/300,Train Accuracy:97.6119384765625%
2023-04-06 21:54:04,143 - Epoch:61/300,Train Accuracy:97.68656921386719%
2023-04-06 21:54:04,389 - Epoch:62/300,Train Accuracy:97.23880767822266%
2023-04-06 21:54:04,631 - Epoch:63/300,Train Accuracy:96.71641540527344%
2023-04-06 21:54:04,872 - Epoch:64/300,Train Accuracy:97.31343078613281%
2023-04-06 21:54:05,121 - Epoch:65/300,Train Accuracy:97.53731536865234%
2023-04-06 21:54:05,370 - Epoch:66/300,Train Accuracy:97.23880767822266%
2023-04-06 21:54:05,617 - Epoch:67/300,Train Accuracy:97.98507690429688%
2023-04-06 21:54:05,865 - Epoch:68/300,Train Accuracy:98.05970001220703%
2023-04-06 21:54:06,113 - Epoch:69/300,Train Accuracy:97.23880767822266%
2023-04-06 21:54:06,358 - Epoch:70/300,Train Accuracy:97.76119232177734%
2023-04-06 21:54:06,610 - Epoch:71/300,Train Accuracy:97.91044616699219%
2023-04-06 21:54:06,858 - Epoch:72/300,Train Accuracy:97.76119232177734%
2023-04-06 21:54:07,108 - Epoch:73/300,Train Accuracy:96.79104614257812%
2023-04-06 21:54:07,372 - Epoch:74/300,Train Accuracy:98.13433074951172%
2023-04-06 21:54:07,629 - Epoch:75/300,Train Accuracy:98.28358459472656%
2023-04-06 21:54:07,890 - Epoch:76/300,Train Accuracy:98.28358459472656%
2023-04-06 21:54:08,154 - Epoch:77/300,Train Accuracy:97.98507690429688%
2023-04-06 21:54:08,411 - Epoch:78/300,Train Accuracy:98.05970001220703%
2023-04-06 21:54:08,707 - Epoch:79/300,Train Accuracy:97.6119384765625%
2023-04-06 21:54:08,961 - Epoch:80/300,Train Accuracy:95.0%
2023-04-06 21:54:09,224 - Epoch:81/300,Train Accuracy:97.08955383300781%
2023-04-06 21:54:09,468 - Epoch:82/300,Train Accuracy:97.98507690429688%
2023-04-06 21:54:09,719 - Epoch:83/300,Train Accuracy:97.91044616699219%
2023-04-06 21:54:09,962 - Epoch:84/300,Train Accuracy:97.76119232177734%
2023-04-06 21:54:10,214 - Epoch:85/300,Train Accuracy:97.98507690429688%
2023-04-06 21:54:10,493 - Epoch:86/300,Train Accuracy:98.35820770263672%
2023-04-06 21:54:10,768 - Epoch:87/300,Train Accuracy:97.46268463134766%
2023-04-06 21:54:11,020 - Epoch:88/300,Train Accuracy:97.98507690429688%
2023-04-06 21:54:11,283 - Epoch:89/300,Train Accuracy:98.50746154785156%
2023-04-06 21:54:11,523 - Epoch:90/300,Train Accuracy:98.35820770263672%
2023-04-06 21:54:11,762 - Epoch:91/300,Train Accuracy:97.46268463134766%
2023-04-06 21:54:11,998 - Epoch:92/300,Train Accuracy:97.98507690429688%
2023-04-06 21:54:12,235 - Epoch:93/300,Train Accuracy:98.35820770263672%
2023-04-06 21:54:12,489 - Epoch:94/300,Train Accuracy:98.28358459472656%
