2023-03-07 23:12:55,543 - lr:1e-05,weight_decay:0.01,batch_size:20
2023-03-07 23:12:55,543 - FullConnect(
  (linear1): Linear(in_features=39, out_features=256, bias=True)
  (linear2): Linear(in_features=256, out_features=256, bias=True)
  (linear3): Linear(in_features=256, out_features=128, bias=True)
  (linear4): Linear(in_features=128, out_features=128, bias=True)
  (linear5): Linear(in_features=128, out_features=64, bias=True)
  (linear6): Linear(in_features=64, out_features=64, bias=True)
  (linear7): Linear(in_features=64, out_features=40, bias=True)
  (linear9): Linear(in_features=40, out_features=40, bias=True)
  (linear10): Linear(in_features=40, out_features=40, bias=True)
  (linear11): Linear(in_features=40, out_features=40, bias=True)
  (linear8): Linear(in_features=40, out_features=2, bias=True)
  (relu): ReLU()
)
2023-03-07 23:12:55,543 - This is for user7
2023-03-07 23:12:56,050 - Epoch:0/200,Train Accuracy:51.417911529541016%
2023-03-07 23:12:56,297 - Epoch:1/200,Train Accuracy:63.2835807800293%
2023-03-07 23:12:56,542 - Epoch:2/200,Train Accuracy:67.46268463134766%
2023-03-07 23:12:56,786 - Epoch:3/200,Train Accuracy:68.88059997558594%
2023-03-07 23:12:57,031 - Epoch:4/200,Train Accuracy:69.92537689208984%
2023-03-07 23:12:57,281 - Epoch:5/200,Train Accuracy:68.50746154785156%
2023-03-07 23:12:57,527 - Epoch:6/200,Train Accuracy:72.16417694091797%
2023-03-07 23:12:57,772 - Epoch:7/200,Train Accuracy:70.74626922607422%
2023-03-07 23:12:58,015 - Epoch:8/200,Train Accuracy:72.23880767822266%
2023-03-07 23:12:58,266 - Epoch:9/200,Train Accuracy:70.74626922607422%
2023-03-07 23:12:58,525 - Epoch:10/200,Train Accuracy:67.46268463134766%
2023-03-07 23:12:58,784 - Epoch:11/200,Train Accuracy:70.97014617919922%
2023-03-07 23:12:59,108 - Epoch:12/200,Train Accuracy:73.4328384399414%
2023-03-07 23:12:59,430 - Epoch:13/200,Train Accuracy:73.35820770263672%
2023-03-07 23:12:59,730 - Epoch:14/200,Train Accuracy:70.37313079833984%
2023-03-07 23:12:59,992 - Epoch:15/200,Train Accuracy:71.2686538696289%
2023-03-07 23:13:00,291 - Epoch:16/200,Train Accuracy:71.5671615600586%
2023-03-07 23:13:00,593 - Epoch:17/200,Train Accuracy:70.97014617919922%
2023-03-07 23:13:00,895 - Epoch:18/200,Train Accuracy:72.98507690429688%
2023-03-07 23:13:01,165 - Epoch:19/200,Train Accuracy:71.2686538696289%
2023-03-07 23:13:01,450 - Epoch:20/200,Train Accuracy:70.37313079833984%
2023-03-07 23:13:01,745 - Epoch:21/200,Train Accuracy:71.49253845214844%
2023-03-07 23:13:02,040 - Epoch:22/200,Train Accuracy:73.50746154785156%
2023-03-07 23:13:02,320 - Epoch:23/200,Train Accuracy:73.58209228515625%
2023-03-07 23:13:02,608 - Epoch:24/200,Train Accuracy:73.13433074951172%
2023-03-07 23:13:02,883 - Epoch:25/200,Train Accuracy:74.17910766601562%
2023-03-07 23:13:03,185 - Epoch:26/200,Train Accuracy:72.16417694091797%
2023-03-07 23:13:03,439 - Epoch:27/200,Train Accuracy:74.02985382080078%
2023-03-07 23:13:03,690 - Epoch:28/200,Train Accuracy:73.28358459472656%
2023-03-07 23:13:03,946 - Epoch:29/200,Train Accuracy:70.74626922607422%
2023-03-07 23:13:04,202 - Epoch:30/200,Train Accuracy:73.6567153930664%
2023-03-07 23:13:04,463 - Epoch:31/200,Train Accuracy:72.68656921386719%
2023-03-07 23:13:04,723 - Epoch:32/200,Train Accuracy:74.25373077392578%
2023-03-07 23:13:04,987 - Epoch:33/200,Train Accuracy:74.776123046875%
2023-03-07 23:13:05,244 - Epoch:34/200,Train Accuracy:74.17910766601562%
2023-03-07 23:13:05,500 - Epoch:35/200,Train Accuracy:74.32836151123047%
2023-03-07 23:13:05,758 - Epoch:36/200,Train Accuracy:76.0447769165039%
2023-03-07 23:13:06,024 - Epoch:37/200,Train Accuracy:74.40298461914062%
2023-03-07 23:13:06,288 - Epoch:38/200,Train Accuracy:74.62686920166016%
2023-03-07 23:13:06,567 - Epoch:39/200,Train Accuracy:75.14925384521484%
2023-03-07 23:13:06,846 - Epoch:40/200,Train Accuracy:74.62686920166016%
2023-03-07 23:13:07,132 - Epoch:41/200,Train Accuracy:74.47761535644531%
2023-03-07 23:13:07,406 - Epoch:42/200,Train Accuracy:76.5671615600586%
2023-03-07 23:13:07,708 - Epoch:43/200,Train Accuracy:73.35820770263672%
2023-03-07 23:13:07,987 - Epoch:44/200,Train Accuracy:75.74626922607422%
2023-03-07 23:13:08,251 - Epoch:45/200,Train Accuracy:76.49253845214844%
2023-03-07 23:13:08,510 - Epoch:46/200,Train Accuracy:73.6567153930664%
2023-03-07 23:13:08,769 - Epoch:47/200,Train Accuracy:76.94029998779297%
2023-03-07 23:13:09,031 - Epoch:48/200,Train Accuracy:76.5671615600586%
2023-03-07 23:13:09,287 - Epoch:49/200,Train Accuracy:78.7313461303711%
2023-03-07 23:13:09,543 - Epoch:50/200,Train Accuracy:75.59701538085938%
2023-03-07 23:13:09,825 - Epoch:51/200,Train Accuracy:76.94029998779297%
2023-03-07 23:13:10,105 - Epoch:52/200,Train Accuracy:76.5671615600586%
2023-03-07 23:13:10,366 - Epoch:53/200,Train Accuracy:77.76119232177734%
2023-03-07 23:13:10,620 - Epoch:54/200,Train Accuracy:78.05970001220703%
2023-03-07 23:13:10,876 - Epoch:55/200,Train Accuracy:77.53731536865234%
2023-03-07 23:13:11,137 - Epoch:56/200,Train Accuracy:77.08955383300781%
2023-03-07 23:13:11,395 - Epoch:57/200,Train Accuracy:74.32836151123047%
2023-03-07 23:13:11,651 - Epoch:58/200,Train Accuracy:78.35820770263672%
2023-03-07 23:13:11,908 - Epoch:59/200,Train Accuracy:78.9552230834961%
2023-03-07 23:13:12,174 - Epoch:60/200,Train Accuracy:77.6119384765625%
2023-03-07 23:13:12,431 - Epoch:61/200,Train Accuracy:78.58209228515625%
2023-03-07 23:13:12,698 - Epoch:62/200,Train Accuracy:77.68656921386719%
2023-03-07 23:13:12,998 - Epoch:63/200,Train Accuracy:77.31343078613281%
2023-03-07 23:13:13,319 - Epoch:64/200,Train Accuracy:78.35820770263672%
2023-03-07 23:13:13,621 - Epoch:65/200,Train Accuracy:77.3880615234375%
2023-03-07 23:13:13,907 - Epoch:66/200,Train Accuracy:77.68656921386719%
2023-03-07 23:13:14,162 - Epoch:67/200,Train Accuracy:76.86566925048828%
2023-03-07 23:13:14,417 - Epoch:68/200,Train Accuracy:78.7313461303711%
2023-03-07 23:13:14,670 - Epoch:69/200,Train Accuracy:77.46268463134766%
2023-03-07 23:13:14,924 - Epoch:70/200,Train Accuracy:79.10447692871094%
2023-03-07 23:13:15,177 - Epoch:71/200,Train Accuracy:79.85074615478516%
2023-03-07 23:13:15,448 - Epoch:72/200,Train Accuracy:79.17910766601562%
2023-03-07 23:13:15,730 - Epoch:73/200,Train Accuracy:76.41790771484375%
2023-03-07 23:13:16,009 - Epoch:74/200,Train Accuracy:78.20895385742188%
2023-03-07 23:13:16,279 - Epoch:75/200,Train Accuracy:78.4328384399414%
2023-03-07 23:13:16,548 - Epoch:76/200,Train Accuracy:79.10447692871094%
2023-03-07 23:13:16,817 - Epoch:77/200,Train Accuracy:80.0%
2023-03-07 23:13:17,086 - Epoch:78/200,Train Accuracy:79.25373077392578%
2023-03-07 23:13:17,371 - Epoch:79/200,Train Accuracy:79.32836151123047%
2023-03-07 23:13:17,650 - Epoch:80/200,Train Accuracy:75.07462310791016%
2023-03-07 23:13:17,927 - Epoch:81/200,Train Accuracy:75.74626922607422%
2023-03-07 23:13:18,204 - Epoch:82/200,Train Accuracy:80.07462310791016%
2023-03-07 23:13:18,480 - Epoch:83/200,Train Accuracy:77.91044616699219%
2023-03-07 23:13:18,761 - Epoch:84/200,Train Accuracy:80.223876953125%
2023-03-07 23:13:19,042 - Epoch:85/200,Train Accuracy:79.02985382080078%
2023-03-07 23:13:19,334 - Epoch:86/200,Train Accuracy:80.74626922607422%
2023-03-07 23:13:19,607 - Epoch:87/200,Train Accuracy:79.47761535644531%
2023-03-07 23:13:19,883 - Epoch:88/200,Train Accuracy:78.13433074951172%
2023-03-07 23:13:20,155 - Epoch:89/200,Train Accuracy:80.0%
2023-03-07 23:13:20,441 - Epoch:90/200,Train Accuracy:78.88059997558594%
2023-03-07 23:13:20,724 - Epoch:91/200,Train Accuracy:78.9552230834961%
2023-03-07 23:13:21,016 - Epoch:92/200,Train Accuracy:80.44776153564453%
2023-03-07 23:13:21,313 - Epoch:93/200,Train Accuracy:79.17910766601562%
2023-03-07 23:13:21,603 - Epoch:94/200,Train Accuracy:80.37313079833984%
