2023-04-23 17:53:10,277 - lr:0.0001,weight_decay:8,batch_size:20
2023-04-23 17:53:10,277 - FNN(
  (input): Linear(in_features=39, out_features=64, bias=True)
  (hidden): Linear(in_features=64, out_features=64, bias=True)
  (output): Linear(in_features=64, out_features=2, bias=True)
  (relu): ReLU()
)
2023-04-23 17:53:10,277 - This is for user29
2023-04-23 17:53:10,648 - Epoch:0/300,Train Accuracy:60.37313461303711%
2023-04-23 17:53:10,734 - Epoch:1/300,Train Accuracy:64.92537689208984%
2023-04-23 17:53:10,820 - Epoch:2/300,Train Accuracy:65.44776153564453%
2023-04-23 17:53:10,909 - Epoch:3/300,Train Accuracy:66.79104614257812%
2023-04-23 17:53:10,997 - Epoch:4/300,Train Accuracy:67.16417694091797%
2023-04-23 17:53:11,083 - Epoch:5/300,Train Accuracy:66.86566925048828%
2023-04-23 17:53:11,169 - Epoch:6/300,Train Accuracy:67.46268463134766%
2023-04-23 17:53:11,255 - Epoch:7/300,Train Accuracy:68.20895385742188%
2023-04-23 17:53:11,342 - Epoch:8/300,Train Accuracy:68.50746154785156%
2023-04-23 17:53:11,429 - Epoch:9/300,Train Accuracy:69.32836151123047%
2023-04-23 17:53:11,517 - Epoch:10/300,Train Accuracy:69.776123046875%
2023-04-23 17:53:11,603 - Epoch:11/300,Train Accuracy:69.85074615478516%
2023-04-23 17:53:11,714 - Epoch:12/300,Train Accuracy:70.07462310791016%
2023-04-23 17:53:11,805 - Epoch:13/300,Train Accuracy:70.223876953125%
2023-04-23 17:53:11,891 - Epoch:14/300,Train Accuracy:70.37313079833984%
2023-04-23 17:53:11,979 - Epoch:15/300,Train Accuracy:70.67163848876953%
2023-04-23 17:53:12,065 - Epoch:16/300,Train Accuracy:70.89552307128906%
2023-04-23 17:53:12,151 - Epoch:17/300,Train Accuracy:70.97014617919922%
2023-04-23 17:53:12,239 - Epoch:18/300,Train Accuracy:71.5671615600586%
2023-04-23 17:53:12,326 - Epoch:19/300,Train Accuracy:71.41790771484375%
2023-04-23 17:53:12,413 - Epoch:20/300,Train Accuracy:71.64179229736328%
2023-04-23 17:53:12,500 - Epoch:21/300,Train Accuracy:71.41790771484375%
2023-04-23 17:53:12,587 - Epoch:22/300,Train Accuracy:71.49253845214844%
2023-04-23 17:53:12,674 - Epoch:23/300,Train Accuracy:71.71641540527344%
2023-04-23 17:53:12,764 - Epoch:24/300,Train Accuracy:71.79104614257812%
2023-04-23 17:53:12,851 - Epoch:25/300,Train Accuracy:71.86566925048828%
2023-04-23 17:53:12,936 - Epoch:26/300,Train Accuracy:71.71641540527344%
2023-04-23 17:53:13,023 - Epoch:27/300,Train Accuracy:72.23880767822266%
2023-04-23 17:53:13,110 - Epoch:28/300,Train Accuracy:72.08955383300781%
2023-04-23 17:53:13,198 - Epoch:29/300,Train Accuracy:72.31343078613281%
2023-04-23 17:53:13,285 - Epoch:30/300,Train Accuracy:72.08955383300781%
2023-04-23 17:53:13,371 - Epoch:31/300,Train Accuracy:72.08955383300781%
2023-04-23 17:53:13,458 - Epoch:32/300,Train Accuracy:72.68656921386719%
2023-04-23 17:53:13,545 - Epoch:33/300,Train Accuracy:72.68656921386719%
2023-04-23 17:53:13,656 - Epoch:34/300,Train Accuracy:72.91044616699219%
2023-04-23 17:53:13,744 - Epoch:35/300,Train Accuracy:72.76119232177734%
