2023-04-23 22:32:04,645 - lr:0.0001,weight_decay:3,batch_size:20
2023-04-23 22:32:04,645 - FNN(
  (input): Linear(in_features=39, out_features=64, bias=True)
  (hidden): Linear(in_features=64, out_features=64, bias=True)
  (output): Linear(in_features=64, out_features=2, bias=True)
  (relu): ReLU()
)
2023-04-23 22:32:04,645 - This is for user9
2023-04-23 22:32:04,904 - Epoch:0/300,Train Accuracy:49.47761154174805%
2023-04-23 22:32:04,974 - Epoch:1/300,Train Accuracy:56.86567306518555%
2023-04-23 22:32:05,043 - Epoch:2/300,Train Accuracy:74.25373077392578%
2023-04-23 22:32:05,114 - Epoch:3/300,Train Accuracy:82.08955383300781%
2023-04-23 22:32:05,183 - Epoch:4/300,Train Accuracy:84.47761535644531%
2023-04-23 22:32:05,252 - Epoch:5/300,Train Accuracy:85.29850769042969%
2023-04-23 22:32:05,322 - Epoch:6/300,Train Accuracy:86.19403076171875%
2023-04-23 22:32:05,392 - Epoch:7/300,Train Accuracy:87.3880615234375%
2023-04-23 22:32:05,462 - Epoch:8/300,Train Accuracy:88.05970001220703%
2023-04-23 22:32:05,531 - Epoch:9/300,Train Accuracy:88.50746154785156%
2023-04-23 22:32:05,601 - Epoch:10/300,Train Accuracy:88.7313461303711%
2023-04-23 22:32:05,669 - Epoch:11/300,Train Accuracy:88.9552230834961%
2023-04-23 22:32:05,737 - Epoch:12/300,Train Accuracy:89.02985382080078%
2023-04-23 22:32:05,806 - Epoch:13/300,Train Accuracy:89.25373077392578%
2023-04-23 22:32:05,874 - Epoch:14/300,Train Accuracy:89.47761535644531%
2023-04-23 22:32:05,942 - Epoch:15/300,Train Accuracy:89.85074615478516%
2023-04-23 22:32:06,011 - Epoch:16/300,Train Accuracy:90.223876953125%
2023-04-23 22:32:06,078 - Epoch:17/300,Train Accuracy:90.14925384521484%
2023-04-23 22:32:06,145 - Epoch:18/300,Train Accuracy:89.92537689208984%
2023-04-23 22:32:06,213 - Epoch:19/300,Train Accuracy:90.14925384521484%
2023-04-23 22:32:06,280 - Epoch:20/300,Train Accuracy:90.29850769042969%
2023-04-23 22:32:06,363 - Epoch:21/300,Train Accuracy:90.223876953125%
2023-04-23 22:32:06,433 - Epoch:22/300,Train Accuracy:90.29850769042969%
2023-04-23 22:32:06,503 - Epoch:23/300,Train Accuracy:90.52238464355469%
2023-04-23 22:32:06,572 - Epoch:24/300,Train Accuracy:90.67163848876953%
2023-04-23 22:32:06,640 - Epoch:25/300,Train Accuracy:90.59701538085938%
2023-04-23 22:32:06,709 - Epoch:26/300,Train Accuracy:91.0447769165039%
2023-04-23 22:32:06,777 - Epoch:27/300,Train Accuracy:91.11940002441406%
2023-04-23 22:32:06,846 - Epoch:28/300,Train Accuracy:91.0447769165039%
2023-04-23 22:32:06,916 - Epoch:29/300,Train Accuracy:91.19403076171875%
2023-04-23 22:32:06,985 - Epoch:30/300,Train Accuracy:91.64179229736328%
2023-04-23 22:32:07,053 - Epoch:31/300,Train Accuracy:91.71641540527344%
2023-04-23 22:32:07,123 - Epoch:32/300,Train Accuracy:91.64179229736328%
2023-04-23 22:32:07,192 - Epoch:33/300,Train Accuracy:91.86566925048828%
2023-04-23 22:32:07,262 - Epoch:34/300,Train Accuracy:91.64179229736328%
2023-04-23 22:32:07,331 - Epoch:35/300,Train Accuracy:92.16417694091797%
