user,test_acc,auc
7,49.39393997192383%,0.5019718879563151
9,47.878787994384766%,0.4877136211952675
12,50.75757598876953%,0.5085954090403478
15,48.33333206176758%,0.48270805946000606
16,48.030303955078125%,0.4839215289715846
20,50.30303192138672%,0.4932753564566691
21,51.212120056152344%,0.497118009910001
23,52.878787994384766%,0.5133481646273638
29,50.90909194946289%,0.49337647891596725
35,50.90909194946289%,0.49408433613105474
