user,test_acc,auc
7,51.51515197753906%,0.5113762766710486
9,51.969696044921875%,0.5087976539589443
12,51.51515197753906%,0.5171402568510466
15,50.30303192138672%,0.5095560724036808
16,48.787879943847656%,0.5024775002528061
20,52.878787994384766%,0.5385276569926181
21,50.30303192138672%,0.49034280513702094
23,47.727272033691406%,0.4883709171807059
29,51.969696044921875%,0.5048538780463141
35,52.121212005615234%,0.5049044392759632
