user,test_acc,auc
7,50.75757598876953%,0.5124380624936798
9,48.48484802246094%,0.4890282131661442
12,50.90909194946289%,0.5058145414096471
15,48.787879943847656%,0.4925674992415816
16,46.818180084228516%,0.47209020123369405
20,48.33333206176758%,0.4930225503084235
21,47.727272033691406%,0.48887652947719695
23,47.878787994384766%,0.4897360703812317
29,48.48484802246094%,0.4992415815552634
35,49.84848403930664%,0.5134492870866619
