user,test_acc,auc
7,51.212120056152344%,0.5049044392759632
9,50.60606002807617%,0.5068257660026292
12,47.878787994384766%,0.4952978056426332
15,48.48484802246094%,0.501466275659824
16,48.48484802246094%,0.501466275659824
20,48.48484802246094%,0.501466275659824
