user,test_acc,auc
7,48.787879943847656%,0.48933158054403886
9,52.272727966308594%,0.5231570431792901
12,50.15151596069336%,0.4998988775407018
15,51.818180084228516%,0.5188593386591162
16,48.93939208984375%,0.4842248963494792
20,50.60606002807617%,0.5058145414096471
21,48.33333206176758%,0.4886742845586004
23,51.818180084228516%,0.514915562746486
29,50.75757598876953%,0.5102133683891192
35,48.181819915771484%,0.4828597431489534
