user,test_acc,auc
7,56.969696044921875%,0.56213975123875
9,50.60606002807617%,0.4912529072707048
12,48.181819915771484%,0.4979269895843867
15,47.878787994384766%,0.48478106987561936
16,51.969696044921875%,0.5031347962382445
20,51.66666793823242%,0.5
21,48.33333206176758%,0.4998988775407018
23,52.121212005615234%,0.5047021943573669
29,48.33333206176758%,0.5
35,52.121212005615234%,0.5047021943573669
